id,utcDate,status,matchday,stage,group,lastUpdated,referees,area.id,area.name,area.code,area.flag,competition.id,competition.name,competition.code,competition.type,competition.emblem,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,homeTeam.id,homeTeam.name,homeTeam.shortName,homeTeam.tla,homeTeam.crest,awayTeam.id,awayTeam.name,awayTeam.shortName,awayTeam.tla,awayTeam.crest,score.winner,score.duration,score.fullTime.home,score.fullTime.away,score.halfTime.home,score.halfTime.away,odds.msg
540556,2026-01-14T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57526, 'name': 'Christian Dingert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,HOME_TEAM,REGULAR,5.0,1.0,4.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540557,2026-01-14T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 337, 'name': 'Patrick Ittrich', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540555,2026-01-15T19:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,DRAW,REGULAR,1.0,1.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540560,2026-01-16T19:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,DRAW,REGULAR,3.0,3.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540561,2026-01-17T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,HOME_TEAM,REGULAR,1.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540563,2026-01-17T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,HOME_TEAM,REGULAR,2.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540564,2026-01-17T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57519, 'name': 'Robert Schröder', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540566,2026-01-17T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,HOME_TEAM,REGULAR,3.0,2.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540567,2026-01-17T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,DRAW,REGULAR,1.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540559,2026-01-17T17:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,1.0,5.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540565,2026-01-18T14:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 8825, 'name': 'Deniz Aytekin', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540562,2026-01-18T16:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,DRAW,REGULAR,2.0,2.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540576,2026-01-23T19:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540569,2026-01-24T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43943, 'name': 'Tobias Stieler', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540570,2026-01-24T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57512, 'name': 'Tobias Reichel', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,HOME_TEAM,REGULAR,1.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540572,2026-01-24T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,HOME_TEAM,REGULAR,3.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540573,2026-01-24T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 58466, 'name': 'Florian Exner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,AWAY_TEAM,REGULAR,1.0,2.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540574,2026-01-24T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540568,2026-01-24T17:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540571,2026-01-25T14:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540575,2026-01-25T16:30:00Z,FINISHED,19,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15746, 'name': 'Bastian Dankert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,HOME_TEAM,REGULAR,2.0,1.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540545,2026-01-27T19:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57532, 'name': 'Frank Willenborg', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,AWAY_TEAM,REGULAR,0.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540548,2026-01-27T19:30:00Z,FINISHED,16,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 58466, 'name': 'Florian Exner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540582,2026-01-30T19:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,HOME_TEAM,REGULAR,1.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540578,2026-01-31T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57519, 'name': 'Robert Schröder', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,AWAY_TEAM,REGULAR,1.0,3.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
540580,2026-01-31T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,AWAY_TEAM,REGULAR,1.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540581,2026-01-31T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540583,2026-01-31T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 65424, 'name': 'Robin Braun', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,HOME_TEAM,REGULAR,3.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540584,2026-01-31T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540577,2026-01-31T17:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,DRAW,REGULAR,2.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540579,2026-02-01T14:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540585,2026-02-01T16:30:00Z,FINISHED,20,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 56230, 'name': 'Matthias Jöllenbeck', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,HOME_TEAM,REGULAR,3.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540587,2026-02-06T19:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,DRAW,REGULAR,1.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540588,2026-02-07T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,AWAY_TEAM,REGULAR,1.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540590,2026-02-07T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 8825, 'name': 'Deniz Aytekin', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,HOME_TEAM,REGULAR,1.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540591,2026-02-07T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,HOME_TEAM,REGULAR,2.0,1.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540592,2026-02-07T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 337, 'name': 'Patrick Ittrich', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540594,2026-02-07T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,AWAY_TEAM,REGULAR,0.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540586,2026-02-07T17:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57526, 'name': 'Christian Dingert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,DRAW,REGULAR,1.0,1.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540589,2026-02-08T14:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57532, 'name': 'Frank Willenborg', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,AWAY_TEAM,REGULAR,1.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540593,2026-02-08T16:30:00Z,FINISHED,21,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 43943, 'name': 'Tobias Stieler', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,HOME_TEAM,REGULAR,5.0,1.0,3.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
540597,2026-02-13T19:30:00Z,FINISHED,22,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,HOME_TEAM,REGULAR,4.0,0.0,3.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
540595,2026-02-14T14:30:00Z,FINISHED,22,REGULAR_SEASON,,2026-03-18T00:21:01Z,"[{'id': 15746, 'name': 'Bastian Dankert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,26,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
